62.0000000000 0.0000000000 883.0000000000 5.4937981563 441.5000000000 2.7468990781 
63.0000000000 0.0000000000 881.4000000000 5.7804966408 440.7000000000 2.8902483204 
64.0000000000 0.0000000000 879.5600000000 5.9055187338 439.7800000000 2.9527593669 
65.0000000000 0.0000000000 877.6800000000 5.9541683896 438.8400000000 2.9770841948 
66.0000000000 0.0000000000 875.7600000000 5.9307791574 437.8800000000 2.9653895787 
67.0000000000 0.0000000000 873.9600000000 5.9219161518 436.9800000000 2.9609580759 
68.0000000000 0.0000000000 872.0400000000 6.0032314530 436.0200000000 3.0016157265 
69.0000000000 0.0000000000 870.3200000000 6.0883727570 435.1600000000 3.0441863785 
70.0000000000 0.0000000000 868.6400000000 6.2466475858 434.3200000000 3.1233237929 
71.0000000000 0.0000000000 866.8400000000 6.2872646651 433.4200000000 3.1436323326 
72.0000000000 0.0000000000 865.2800000000 6.3787526091 432.6400000000 3.1893763046 
73.0000000000 0.0000000000 863.4400000000 6.3696248879 431.7200000000 3.1848124439 
74.0000000000 0.0000000000 861.5600000000 6.4044176673 430.7800000000 3.2022088336 
75.0000000000 0.0000000000 859.8000000000 6.5164903487 429.9000000000 3.2582451744 
76.0000000000 0.0000000000 858.0400000000 6.6178821111 429.0200000000 3.3089410556 
77.0000000000 0.0000000000 856.3200000000 6.6589045721 428.1600000000 3.3294522861 
78.0000000000 0.0000000000 854.6400000000 6.6840984222 427.3200000000 3.3420492111 
79.0000000000 0.0000000000 853.1600000000 6.9930990515 426.5800000000 3.4965495257 
80.0000000000 0.0000000000 851.5600000000 6.9606687244 425.7800000000 3.4803343622 
81.0000000000 0.0000000000 849.8800000000 7.1566596802 424.9400000000 3.5783298401 
82.0000000000 0.0000000000 848.2000000000 7.1998877657 424.1000000000 3.5999438828 
83.0000000000 0.0000000000 846.3200000000 7.2291218014 423.1600000000 3.6145609007 
84.0000000000 0.0000000000 844.6000000000 7.6144466627 422.3000000000 3.8072233314 
85.0000000000 0.0000000000 842.8000000000 7.6064831465 421.4000000000 3.8032415733 
86.0000000000 0.0000000000 841.2400000000 7.8510373760 420.6200000000 3.9255186880 
87.0000000000 0.0000000000 839.4000000000 7.9671040833 419.7000000000 3.9835520417 
88.0000000000 0.0000000000 837.7600000000 8.2058367992 418.8800000000 4.1029183996 
89.0000000000 0.0000000000 836.0800000000 8.1298551927 418.0400000000 4.0649275964 
90.0000000000 0.0000000000 834.2800000000 8.2438590552 417.1400000000 4.1219295276 
91.0000000000 0.0000000000 832.5600000000 8.2097749080 416.2800000000 4.1048874540 
92.0000000000 0.0000000000 830.8000000000 8.3266639979 415.4000000000 4.1633319989 
93.0000000000 0.0000000000 829.1600000000 8.4956554554 414.5800000000 4.2478277277 
94.0000000000 0.0000000000 827.4800000000 8.5593353844 413.7400000000 4.2796676922 
95.0000000000 0.0000000000 825.9200000000 8.5086764986 412.9600000000 4.2543382493 
96.0000000000 0.0000000000 824.2800000000 8.6082882307 412.1400000000 4.3041441153 
97.0000000000 0.0000000000 822.6000000000 8.4971771902 411.3000000000 4.2485885951 
98.0000000000 0.0000000000 820.8800000000 8.6143877767 410.4400000000 4.3071938884 
99.0000000000 0.0000000000 819.4800000000 8.8197207863 409.7400000000 4.4098603931 
100.0000000000 0.0000000000 817.8800000000 8.8526432736 408.9400000000 4.4263216368 
101.0000000000 0.0000000000 816.0800000000 8.8895353300 408.0400000000 4.4447676650 
102.0000000000 0.0000000000 814.3200000000 8.8476213775 407.1600000000 4.4238106888 
103.0000000000 0.0000000000 812.6800000000 8.7350218123 406.3400000000 4.3675109061 
104.0000000000 0.0000000000 811.2400000000 8.8752521660 405.6200000000 4.4376260830 
105.0000000000 0.0000000000 809.6000000000 9.0162591629 404.8000000000 4.5081295815 
106.0000000000 0.0000000000 808.0000000000 9.4109328212 404.0000000000 4.7054664106 
107.0000000000 0.0000000000 806.3600000000 9.5995791154 403.1800000000 4.7997895577 
108.0000000000 0.0000000000 804.6800000000 9.6157278571 402.3400000000 4.8078639286 
109.0000000000 0.0000000000 803.0400000000 9.6419956860 401.5200000000 4.8209978430 
110.0000000000 0.0000000000 801.5200000000 9.7943294252 400.7600000000 4.8971647126 
111.0000000000 0.0000000000 799.6000000000 9.9290411715 399.8000000000 4.9645205858 
112.0000000000 0.0000000000 797.9600000000 10.0984247196 398.9800000000 5.0492123598 
113.0000000000 0.0000000000 796.5600000000 10.3204416161 398.2800000000 5.1602208081 
114.0000000000 0.0000000000 795.0400000000 10.2827893869 397.5200000000 5.1413946935 
115.0000000000 0.0000000000 793.3200000000 10.2817677213 396.6600000000 5.1408838606 
116.0000000000 0.0000000000 791.6400000000 10.4073788897 395.8200000000 5.2036894448 
117.0000000000 0.0000000000 790.0400000000 10.3513235381 395.0200000000 5.1756617690 
118.0000000000 0.0000000000 788.3600000000 10.2351345764 394.1800000000 5.1175672882 
119.0000000000 0.0000000000 786.9600000000 10.0924213991 393.4800000000 5.0462106995 
120.0000000000 0.0000000000 785.4000000000 10.2395549146 392.7000000000 5.1197774573 
121.0000000000 0.0000000000 783.8000000000 10.4427249820 391.9000000000 5.2213624910 
122.0000000000 0.0000000000 782.3200000000 10.3307719211 391.1600000000 5.1653859605 
123.0000000000 0.0000000000 780.6000000000 10.4581899664 390.3000000000 5.2290949832 
124.0000000000 0.0000000000 779.0000000000 10.7025910202 389.5000000000 5.3512955101 
125.0000000000 0.0000000000 777.3200000000 10.6067255203 388.6600000000 5.3033627601 
126.0000000000 0.0000000000 775.8800000000 10.3506989956 387.9400000000 5.1753494978 
127.0000000000 0.0000000000 774.2000000000 10.3024955298 387.1000000000 5.1512477649 
128.0000000000 0.0000000000 772.6000000000 10.4581899664 386.3000000000 5.2290949832 
129.0000000000 0.0000000000 770.9200000000 10.5425352978 385.4600000000 5.2712676489 
130.0000000000 0.0000000000 769.3200000000 10.5302642249 384.6600000000 5.2651321125 
131.0000000000 0.0000000000 767.8800000000 10.6432318324 383.9400000000 5.3216159162 
132.0000000000 0.0000000000 766.3200000000 10.7898942618 383.1600000000 5.3949471309 
133.0000000000 0.0000000000 764.6800000000 10.8328717850 382.3400000000 5.4164358925 
134.0000000000 0.0000000000 763.1600000000 10.9107675479 381.5800000000 5.4553837740 
135.0000000000 0.0000000000 761.7600000000 11.0509563552 380.8800000000 5.5254781776 
136.0000000000 0.0000000000 760.0000000000 11.0535884753 380.0000000000 5.5267942377 
137.0000000000 0.0000000000 758.5200000000 10.9160987592 379.2600000000 5.4580493796 
138.0000000000 0.0000000000 756.9200000000 10.9781049311 378.4600000000 5.4890524656 
139.0000000000 0.0000000000 755.2400000000 11.0491281250 377.6200000000 5.5245640625 
140.0000000000 0.0000000000 753.6400000000 11.1133007943 376.8200000000 5.5566503972 
141.0000000000 0.0000000000 752.2000000000 11.2474463993 376.1000000000 5.6237231996 
142.0000000000 0.0000000000 750.8400000000 11.1886667046 375.4200000000 5.5943333523 
143.0000000000 0.0000000000 749.6000000000 11.2492423987 374.8000000000 5.6246211994 
144.0000000000 0.0000000000 748.0400000000 11.3635248479 374.0200000000 5.6817624240 
145.0000000000 0.0000000000 746.4800000000 11.4596172834 373.2400000000 5.7298086417 
146.0000000000 0.0000000000 745.0000000000 11.3333333333 372.5000000000 5.6666666667 
147.0000000000 0.0000000000 743.5200000000 11.3533513052 371.7600000000 5.6766756526 
148.0000000000 0.0000000000 742.1200000000 11.3202063014 371.0600000000 5.6601031507 
149.0000000000 0.0000000000 740.7200000000 11.2259439773 370.3600000000 5.6129719887 
150.0000000000 0.0000000000 739.0800000000 11.3116369864 369.5400000000 5.6558184932 
151.0000000000 0.0000000000 737.4800000000 11.3942037365 368.7400000000 5.6971018682 
152.0000000000 0.0000000000 735.9600000000 11.4202726002 367.9800000000 5.7101363001 
153.0000000000 0.0000000000 734.4400000000 11.3834187405 367.2200000000 5.6917093703 
154.0000000000 0.0000000000 733.1200000000 11.4002303716 366.5600000000 5.7001151858 
155.0000000000 0.0000000000 731.6800000000 11.4158139474 365.8400000000 5.7079069737 
156.0000000000 0.0000000000 730.1200000000 11.3344740959 365.0600000000 5.6672370479 
157.0000000000 0.0000000000 728.5200000000 11.3942037365 364.2600000000 5.6971018682 
158.0000000000 0.0000000000 727.1600000000 11.3890963273 363.5800000000 5.6945481636 
159.0000000000 0.0000000000 725.7200000000 11.6965677431 362.8600000000 5.8482838716 
160.0000000000 0.0000000000 724.0400000000 11.7824728587 362.0200000000 5.8912364294 
161.0000000000 0.0000000000 722.3200000000 11.7850101674 361.1600000000 5.8925050837 
162.0000000000 0.0000000000 720.7600000000 11.6333897715 360.3800000000 5.8166948858 
163.0000000000 0.0000000000 719.3200000000 11.6244952101 359.6600000000 5.8122476050 
164.0000000000 0.0000000000 717.9600000000 11.6027861509 358.9800000000 5.8013930755 
165.0000000000 0.0000000000 716.6400000000 11.5570783767 358.3200000000 5.7785391884 
166.0000000000 0.0000000000 715.2400000000 11.7440034129 357.6200000000 5.8720017064 
167.0000000000 0.0000000000 714.0000000000 11.6653678931 357.0000000000 5.8326839465 
168.0000000000 0.0000000000 712.4800000000 11.7932355204 356.2400000000 5.8966177602 
169.0000000000 0.0000000000 711.2000000000 11.6445678149 355.6000000000 5.8222839075 
170.0000000000 0.0000000000 709.6000000000 11.6376261941 354.8000000000 5.8188130971 
171.0000000000 0.0000000000 708.0400000000 11.7274778778 354.0200000000 5.8637389389 
172.0000000000 0.0000000000 706.6800000000 11.5966557353 353.3400000000 5.7983278676 
173.0000000000 0.0000000000 705.1600000000 11.7384974862 352.5800000000 5.8692487431 
174.0000000000 0.0000000000 703.4800000000 11.8257380661 351.7400000000 5.9128690331 
175.0000000000 0.0000000000 702.4400000000 11.9783643341 351.2200000000 5.9891821671 
176.0000000000 0.0000000000 701.0800000000 11.8829986353 350.5400000000 5.9414993176 
177.0000000000 0.0000000000 699.8400000000 11.7126539531 349.9200000000 5.8563269766 
178.0000000000 0.0000000000 698.2000000000 11.6982257137 349.1000000000 5.8491128568 
179.0000000000 0.0000000000 696.5200000000 11.7158961340 348.2600000000 5.8579480670 
180.0000000000 0.0000000000 694.9600000000 11.7292003740 347.4800000000 5.8646001870 
181.0000000000 0.0000000000 693.8400000000 11.6781069450 346.9200000000 5.8390534725 
182.0000000000 0.0000000000 692.3200000000 11.5774772640 346.1600000000 5.7887386320 
183.0000000000 0.0000000000 690.9600000000 11.7635973334 345.4800000000 5.8817986667 
184.0000000000 0.0000000000 689.4800000000 11.7020933981 344.7400000000 5.8510466991 
185.0000000000 0.0000000000 688.0400000000 11.8235512278 344.0200000000 5.9117756139 
186.0000000000 0.0000000000 686.7200000000 12.0320111756 343.3600000000 6.0160055878 
187.0000000000 0.0000000000 685.2800000000 12.1056627537 342.6400000000 6.0528313769 
188.0000000000 0.0000000000 683.7600000000 12.1913365497 341.8800000000 6.0956682749 
189.0000000000 0.0000000000 682.3200000000 12.3213537233 341.1600000000 6.1606768617 
190.0000000000 0.0000000000 681.1600000000 12.4857251825 340.5800000000 6.2428625913 
191.0000000000 0.0000000000 679.5200000000 12.4401435569 339.7600000000 6.2200717785 
192.0000000000 0.0000000000 678.0800000000 12.2397596860 339.0400000000 6.1198798430 
193.0000000000 0.0000000000 676.8400000000 12.3425191018 338.4200000000 6.1712595509 
194.0000000000 0.0000000000 675.4400000000 12.3520087926 337.7200000000 6.1760043963 
195.0000000000 0.0000000000 674.2800000000 12.6139893481 337.1400000000 6.3069946740 
196.0000000000 0.0000000000 672.8800000000 12.7962115606 336.4400000000 6.3981057803 
197.0000000000 0.0000000000 671.6000000000 13.1010062070 335.8000000000 6.5505031035 
198.0000000000 0.0000000000 670.5200000000 13.3170203237 335.2600000000 6.6585101619 
199.0000000000 0.0000000000 669.1200000000 13.5208630410 334.5600000000 6.7604315205 
200.0000000000 0.0000000000 667.8800000000 13.6857073569 333.9400000000 6.8428536784 
201.0000000000 0.0000000000 666.5200000000 13.6998709719 333.2600000000 6.8499354859 
202.0000000000 0.0000000000 665.1200000000 13.7871847977 332.5600000000 6.8935923989 
203.0000000000 0.0000000000 664.0400000000 13.9551373546 332.0200000000 6.9775686773 
204.0000000000 0.0000000000 662.6400000000 13.9171574945 331.3200000000 6.9585787473 
205.0000000000 0.0000000000 661.3200000000 13.9500407298 330.6600000000 6.9750203649 
206.0000000000 0.0000000000 659.9600000000 13.9667136761 329.9800000000 6.9833568380 
207.0000000000 0.0000000000 658.6800000000 13.7516794199 329.3400000000 6.8758397100 
208.0000000000 0.0000000000 657.2800000000 13.6315735695 328.6400000000 6.8157867847 
209.0000000000 0.0000000000 656.0000000000 13.6270675384 328.0000000000 6.8135337692 
210.0000000000 0.0000000000 654.8000000000 13.8388999388 327.4000000000 6.9194499694 
211.0000000000 0.0000000000 653.8000000000 13.8491147659 326.9000000000 6.9245573829 
212.0000000000 0.0000000000 652.3600000000 13.8458468411 326.1800000000 6.9229234206 
213.0000000000 0.0000000000 651.0000000000 13.7436854187 325.5000000000 6.8718427094 
214.0000000000 0.0000000000 649.4400000000 13.8040544476 324.7200000000 6.9020272238 
215.0000000000 0.0000000000 648.4400000000 13.7615479515 324.2200000000 6.8807739757 
216.0000000000 0.0000000000 647.2000000000 13.9029827481 323.6000000000 6.9514913740 
217.0000000000 0.0000000000 646.0800000000 14.1104445878 323.0400000000 7.0552222939 
218.0000000000 0.0000000000 644.7200000000 14.3534601467 322.3600000000 7.1767300733 
219.0000000000 0.0000000000 643.2800000000 14.6267224661 321.6400000000 7.3133612331 
220.0000000000 0.0000000000 642.0800000000 14.8417102666 321.0400000000 7.4208551333 
221.0000000000 0.0000000000 640.8000000000 15.0366555491 320.4000000000 7.5183277745 
222.0000000000 0.0000000000 639.6800000000 14.9631736492 319.8400000000 7.4815868246 
223.0000000000 0.0000000000 638.6400000000 15.1887252177 319.3200000000 7.5943626088 
224.0000000000 0.0000000000 637.2400000000 15.2415699502 318.6200000000 7.6207849751 
225.0000000000 0.0000000000 635.9200000000 15.3238969646 317.9600000000 7.6619484823 
226.0000000000 0.0000000000 634.7200000000 15.6205510838 317.3600000000 7.8102755419 
227.0000000000 0.0000000000 633.3200000000 15.9702248202 316.6600000000 7.9851124101 
228.0000000000 0.0000000000 632.0000000000 16.0100978237 316.0000000000 8.0050489118 
229.0000000000 0.0000000000 630.5600000000 16.2208993511 315.2800000000 8.1104496755 
230.0000000000 0.0000000000 629.2800000000 16.4765397956 314.6400000000 8.2382698978 
231.0000000000 0.0000000000 628.0800000000 16.9941641796 314.0400000000 8.4970820898 
232.0000000000 0.0000000000 626.6000000000 16.9360055157 313.3000000000 8.4680027579 
233.0000000000 0.0000000000 625.6400000000 16.9524111095 312.8200000000 8.4762055547 
234.0000000000 0.0000000000 624.4000000000 17.1080936602 312.2000000000 8.5540468301 
235.0000000000 0.0000000000 623.4000000000 17.4158873249 311.7000000000 8.7079436624 
236.0000000000 0.0000000000 622.0800000000 17.4539393834 311.0400000000 8.7269696917 
237.0000000000 0.0000000000 621.0800000000 17.6049120785 310.5400000000 8.8024560393 
238.0000000000 0.0000000000 619.6800000000 17.6124840940 309.8400000000 8.8062420470 
239.0000000000 0.0000000000 618.5600000000 17.9428497900 309.2800000000 8.9714248950 
240.0000000000 0.0000000000 617.4000000000 18.1074235572 308.7000000000 9.0537117786 
241.0000000000 0.0000000000 616.1200000000 17.9737631457 308.0600000000 8.9868815728 
242.0000000000 0.0000000000 615.0000000000 18.1163467675 307.5000000000 9.0581733838 
243.0000000000 0.0000000000 613.6400000000 18.4585366635 306.8200000000 9.2292683317 
244.0000000000 0.0000000000 612.4400000000 18.5005159633 306.2200000000 9.2502579817 
245.0000000000 0.0000000000 611.2400000000 18.7245423135 305.6200000000 9.3622711567 
246.0000000000 0.0000000000 610.0000000000 19.0734889257 305.0000000000 9.5367444628 
247.0000000000 0.0000000000 608.6000000000 19.0045183357 304.3000000000 9.5022591678 
248.0000000000 0.0000000000 607.4000000000 19.0893698273 303.7000000000 9.5446849137 
249.0000000000 0.0000000000 606.0000000000 19.0861947041 303.0000000000 9.5430973521 
250.0000000000 0.0000000000 605.1200000000 19.1376090672 302.5600000000 9.5688045336 
251.0000000000 0.0000000000 603.8400000000 19.2834885146 301.9200000000 9.6417442573 
252.0000000000 0.0000000000 602.8400000000 19.4659609669 301.4200000000 9.7329804834 
253.0000000000 0.0000000000 601.8000000000 19.4666251556 300.9000000000 9.7333125778 
254.0000000000 0.0000000000 600.5600000000 19.5051508349 300.2800000000 9.7525754174 
255.0000000000 0.0000000000 599.3600000000 19.3236757488 299.6800000000 9.6618378744 
256.0000000000 0.0000000000 598.2000000000 19.0130205253 299.1000000000 9.5065102626 
257.0000000000 0.0000000000 597.0400000000 19.1210498000 298.5200000000 9.5605249000 
258.0000000000 0.0000000000 595.6400000000 18.8484224884 297.8200000000 9.4242112442 
259.0000000000 0.0000000000 594.3600000000 18.8826894164 297.1800000000 9.4413447082 
260.0000000000 0.0000000000 593.2400000000 18.9134765699 296.6200000000 9.4567382849 
261.0000000000 0.0000000000 591.9600000000 18.9629729588 295.9800000000 9.4814864794 
262.0000000000 0.0000000000 590.6400000000 19.2734286131 295.3200000000 9.6367143066 
263.0000000000 0.0000000000 589.4400000000 19.2465765026 294.7200000000 9.6232882513 
264.0000000000 0.0000000000 588.3200000000 19.1848425018 294.1600000000 9.5924212509 
265.0000000000 0.0000000000 586.9600000000 19.2977310646 293.4800000000 9.6488655323 
266.0000000000 0.0000000000 585.7600000000 19.6150426711 292.8800000000 9.8075213356 
267.0000000000 0.0000000000 584.5200000000 19.6013192712 292.2600000000 9.8006596356 
268.0000000000 0.0000000000 583.6000000000 19.6576764249 291.8000000000 9.8288382124 
269.0000000000 0.0000000000 582.5200000000 19.6425018465 291.2600000000 9.8212509232 
270.0000000000 0.0000000000 581.4000000000 19.4000937205 290.7000000000 9.7000468602 
271.0000000000 0.0000000000 580.4800000000 19.6105928910 290.2400000000 9.8052964455 
272.0000000000 0.0000000000 579.0000000000 19.3917612413 289.5000000000 9.6958806207 
273.0000000000 0.0000000000 577.8800000000 19.4340532119 288.9400000000 9.7170266059 
274.0000000000 0.0000000000 576.7200000000 19.1823150876 288.3600000000 9.5911575438 
275.0000000000 0.0000000000 575.6000000000 19.3385572880 287.8000000000 9.6692786440 
276.0000000000 0.0000000000 574.4800000000 19.5197284300 287.2400000000 9.7598642150 
277.0000000000 0.0000000000 573.5200000000 19.2823151299 286.7600000000 9.6411575649 
278.0000000000 0.0000000000 572.3600000000 19.3644055426 286.1800000000 9.6822027713 
279.0000000000 0.0000000000 571.4800000000 19.3774209957 285.7400000000 9.6887104978 
280.0000000000 0.0000000000 570.3600000000 19.1039262980 285.1800000000 9.5519631490 
281.0000000000 0.0000000000 569.0000000000 18.9960123407 284.5000000000 9.4980061704 
282.0000000000 0.0000000000 567.9600000000 19.2085418709 283.9800000000 9.6042709355 
283.0000000000 0.0000000000 566.9600000000 19.5059793992 283.4800000000 9.7529896996 
284.0000000000 0.0000000000 565.9200000000 19.4508860903 282.9600000000 9.7254430451 
285.0000000000 0.0000000000 564.6800000000 19.6622388441 282.3400000000 9.8311194221 
286.0000000000 0.0000000000 563.5200000000 19.9739628497 281.7600000000 9.9869814248 
287.0000000000 0.0000000000 562.2800000000 19.8926817669 281.1400000000 9.9463408834 
288.0000000000 0.0000000000 561.2000000000 19.9190280076 280.6000000000 9.9595140038 
289.0000000000 0.0000000000 560.0800000000 20.0724344877 280.0400000000 10.0362172438 
290.0000000000 0.0000000000 559.1200000000 20.0168010239 279.5600000000 10.0084005120 
291.0000000000 0.0000000000 557.9200000000 19.7354626206 278.9600000000 9.8677313103 
292.0000000000 0.0000000000 557.0000000000 19.8936566714 278.5000000000 9.9468283357 
293.0000000000 0.0000000000 556.2400000000 19.6726339175 278.1200000000 9.8363169588 
294.0000000000 0.0000000000 555.1200000000 19.4683270359 277.5600000000 9.7341635179 
295.0000000000 0.0000000000 553.8400000000 19.5043222353 276.9200000000 9.7521611177 
296.0000000000 0.0000000000 552.5600000000 19.2381775319 276.2800000000 9.6190887659 
297.0000000000 0.0000000000 551.4400000000 19.4429078758 275.7200000000 9.7214539379 
298.0000000000 0.0000000000 550.6800000000 19.5963715462 275.3400000000 9.7981857731 
299.0000000000 0.0000000000 549.6000000000 19.6000412286 274.8000000000 9.8000206143 
300.0000000000 0.0000000000 548.6800000000 19.7606281338 274.3400000000 9.8803140669 
301.0000000000 0.0000000000 547.6400000000 19.8262758006 273.8200000000 9.9131379003 
302.0000000000 0.0000000000 546.4400000000 19.7756712078 273.2200000000 9.8878356039 
303.0000000000 0.0000000000 545.3600000000 20.0017776988 272.6800000000 10.0008888494 
304.0000000000 0.0000000000 544.3600000000 19.7445913832 272.1800000000 9.8722956916 
305.0000000000 0.0000000000 543.2800000000 19.5701690118 271.6400000000 9.7850845059 
306.0000000000 0.0000000000 542.3200000000 19.8106593081 271.1600000000 9.9053296541 
307.0000000000 0.0000000000 541.2000000000 19.8173477723 270.6000000000 9.9086738861 
308.0000000000 0.0000000000 540.3200000000 19.8554778336 270.1600000000 9.9277389168 
309.0000000000 0.0000000000 539.2400000000 20.0822148563 269.6200000000 10.0411074282 
310.0000000000 0.0000000000 538.0400000000 20.1047358610 269.0200000000 10.0523679305 
311.0000000000 0.0000000000 536.6000000000 20.2080092133 268.3000000000 10.1040046066 
312.0000000000 0.0000000000 535.2800000000 20.2160452326 267.6400000000 10.1080226163 
313.0000000000 0.0000000000 534.1600000000 20.3557849222 267.0800000000 10.1778924611 
314.0000000000 0.0000000000 533.2000000000 20.4000396118 266.6000000000 10.2000198059 
315.0000000000 0.0000000000 532.3600000000 20.0532221145 266.1800000000 10.0266110572 
316.0000000000 0.0000000000 531.2000000000 20.0605145105 265.6000000000 10.0302572552 
317.0000000000 0.0000000000 530.1600000000 19.9629555918 265.0800000000 9.9814777959 
318.0000000000 0.0000000000 528.8000000000 20.0201918275 264.4000000000 10.0100959137 
319.0000000000 0.0000000000 527.5600000000 20.0757756432 263.7800000000 10.0378878216 
320.0000000000 0.0000000000 526.6400000000 20.0864394681 263.3200000000 10.0432197340 
321.0000000000 0.0000000000 525.6000000000 19.9676506056 262.8000000000 9.9838253028 
322.0000000000 0.0000000000 524.5200000000 20.2422101241 262.2600000000 10.1211050620 
323.0000000000 0.0000000000 523.4000000000 20.3514573970 261.7000000000 10.1757286985 
324.0000000000 0.0000000000 522.0400000000 20.0241873945 261.0200000000 10.0120936972 
